wallet,raw_score,credit_score
0x012ced3e78c1a70e156537e580f6fed3954b2e84,0.14892086640166344,646
0x012d85c98a50cc2340e39668b6770e4fcb71342e,5.67780727046595e-18,471
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,5.665489945039281e-09,471
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,3.017312369766335e-05,471
0x012f15e260f6275bc8e62be475adb07549765e70,0.14918626948838495,647
0x012f638dab4959ebadf779a6e775111893d7d922,7.704781006575621e-23,471
0x012fefa16a3baad884834385a0988378852d00bc,-0.3999999148329292,0
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,1.6507081665745989e-06,471
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,0.00041500248690470393,471
0x0130b68a18a612892374e1eefbb0697a291215f1,0.14931418389216364,647
0x0130d50430776e5f0f7517f6bfa9650fc712b879,1.6465633692130972e-08,471
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,2.3278999356639684e-06,471
0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,7.097255901414538e-18,471
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,0.14974772208642587,647
0x013274aa75bbc3bd7acff906e564edbbb50dce08,0.1492135286288511,647
0x0133982c25a8211e1e62d95760999c4b825025fb,1.1355609442263259e-10,471
0x0133a483873163fc5bc916de39abec8baf85657c,3.633795021557975e-07,471
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1.0654542504321532e-20,471
0x0134600e06c4176fd44a5557d124f5d684e75b28,5.893561300534632e-17,471
0x01351f573a99ff5cc633f4ee580347974ff8b59c,6.2455851932447925e-21,471
0x0135249c1897454959da69ac1481df6c1d4023a8,0.06482963913181763,547
0x013618ba67d882af8df870d8704e4d317b710dda,6.071231165868282e-21,471
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,0.14918712509432613,647
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,5.666443583042719e-06,471
0x0137973eccabc8f684a7494156d25447ab5747f5,9.913447043095826e-08,471
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,5.8023757567132576e-21,471
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,2.0099428712805973e-10,471
0x01397d68308d2a94865ffe0f84d26e94b6df1234,0.14946203576470182,647
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,5.67780472113163e-09,471
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,1.042737328360689e-05,471
0x013b81ad989b9009f4dab4c804c6007882f9a190,0.0003251735543931852,471
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,0.09627107246818777,584
0x013bfceb441762268b2894837c8c1e3774ca4efe,6.947161914744106e-11,471
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,0.036424619417988226,514
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,0.1492312169825784,647
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,1.9758760429538074e-10,471
0x013da16ead9075d66102ef98c23432a3af815b20,6.074683271138732e-06,471
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,2.6442826662698682e-11,471
0x013e074822e7776516a0c69dce430ec1fdb26c0d,0.14995626805161177,648
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,5.67780472113163e-10,471
0x013e68b23bc846a8b7792dd238ba9d387efe3392,5.67780472113163e-09,471
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,2.2905229471847586e-07,471
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,2.6693988807428336e-14,471
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,6.297355416692071e-21,471
0x0140c762c812c087e5b63d1f36022cf349628d45,6.009618893131368e-09,471
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,0.14919948837689795,647
0x01412c35980761a198995cb985d34fb56e93fe21,1.8168975107621217e-10,471
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,6.461789245015168e-05,471
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,3.365885545852528e-06,471
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,4.826134012961885e-07,471
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,0.11265110969943025,604
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,0.0,471
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,0.14991436243889514,647
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,6.629053461936616e-05,471
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,0.14916306784388753,647
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,0.14915788614258402,647
0x0146a22337780c55e9d2af2f39139a6174fb828f,0.14922883633238823,647
0x0146ef29dc977ea95328d9901a3c686e43b70953,5.67780472113163e-10,471
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,0.1492790613280445,647
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1.6465633691281728e-25,471
0x014930c2d8878759763f3ac2a492ff94073fd80f,0.14956833671183523,647
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,1.1276261757297945e-07,471
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,1.2454321433849442e-20,471
0x014b0094e8c926067eff9bcf7f28608d80cb3694,1.2077474178898494e-20,471
0x014b8a67819d904922a2cacb104ae1baca6033a8,5.110039011310742e-18,471
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,1.135560944226326e-09,471
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,9.540247536428283e-16,471
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,6.296725180368026e-21,471
0x014d82ea060ff731f208579c978d546b8f692f9e,0.0,471
0x014d8a9260da47dcf00113bd34482cceac881a9d,1.3072475514710466e-06,471
0x014dad29178cd0a6bdf32a908c918706e170f1e0,1.2573726618309933e-09,471
0x014e084765a334829a6056eed7dc9df1cc89f08d,8.516707081697445e-09,471
0x014ea07861052dfec9fc3416271d0981a4eb0448,7.381146137471119e-09,471
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,5.749435905493426e-21,471
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,0.0,471
0x014faf79e95bddd971d309baf891fc064e86f4ba,5.178157905672046e-10,471
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,5.507470579497682e-25,471
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,5.67780472113163e-10,471
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,5.748215177478383e-21,471
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,4.359554430735177e-05,471
0x015281aaee9460e5948a609355f2599464eadf4f,8.516707081697446e-11,471
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,6.565373793892633e-11,471
0x01532c3f785c5218b5595b0e13e3b20b6d501924,1.703761573890556e-07,471
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,7.55148033584337e-09,471
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2.267828763866572e-11,471
0x0154d25120ed20a516fe43991702e7463c5a6f6e,1.1355609444250491e-06,471
0x01552561469172eb5910ac83b35f96c92bac63d0,0.14937395949174864,647
0x01556c82b199759193e21b386b88e3b5e840cc51,4.45812875334805e-11,471
0x0155d9e1e729fac583413952d6c4040c8d385584,8.516707081697445e-09,471
0x015644fd4f3a0fcef6cc22e25e846a6481777303,5.584505124798607e-11,471
0x0156f97eb31a8fd1bd26b19741256e77dca29305,1.585810858612064e-05,471
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,5.110024249018467e-22,471
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,5.993405496555732e-21,471
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,0.14915808486574925,647
0x015ac33ae866f442ee65b6e0f658132d30e3c673,2.838902360565815e-06,471
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,0.1491834362638291,647
0x015befb758090caf23caf09dcdc107426bb1f07b,0.14915800274974075,647
0x015c03bc4c9aa817a6a6759552b809ff54890f19,5.758094557693152e-21,471
0x015c78dd45b469a2ae94c93b426d283c2ee42849,1.7033414163394892e-10,471
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,6.216333143321523e-21,471
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,5.6778047211316296e-11,471
0x015fe88d0d4787574aaf5af64726252484365338,-0.03623779621453879,428
0x016005883a46adc829445c752df6e957dec2c7fa,5.67780472113163e-09,471
0x0160afff7a7a824429a8202995d03239d2d418fa,0.0012379777136699072,472
0x01615d8d53eb9aafcda15853286fdf8259368a68,0.0,471
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,0.14925510130128442,647
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,7.381146137471205e-07,471
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,2.2597662790103887e-10,471
0x01623c98f9651095d600f2ecb45dfa1072fc9589,5.6778047211316296e-11,471
0x01663114bff8c87677c61a4a20e62339cb15e58d,0.024030389404517256,499
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,0.0038888683797670444,476
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,0.00012726396418308623,471
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1.9645204335115438e-10,471
0x01680c4acff13811644c8ccb03227bd47d3fc208,5.6778047211316296e-11,471
0x0168459886bd2aa322c18ed0b209887095afcacb,0.14929128881367223,647
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,5.709717803985578e-10,471
0x0168c572ebc7861f99733d04187609067cb0fcfb,1.135560944226326e-08,471
0x016948e86c3338bb0125ea7889e19b45c5357f26,8.516707081697446e-11,471
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,4.5014142824582104e-11,471
0x0169a86594f9de15b8add8d9250913848cbf17a6,1.4762292274942238e-08,471
0x016a12805434a815a943c7c7251a483561d63fa3,6.816772348190635e-23,471
0x016a1d022dbdf905526cf9e880c5e43eb13793af,5.58979874795409e-07,471
0x016a42b47b051be2946a35fb72774e00a7b8e820,0.09689950831694619,585
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,5.677804721131631e-07,471
0x016a6738cdf51365f2f5e30c82931553e0a93262,9.448249645939249e-07,471
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,0.14955294467370028,647
0x016d435511a27e309b599e2786429641843ce782,4.133745196908679e-08,471
0x016d4da7c7cd614cd50149a373873ff090b9782e,1.1355609442263259e-10,471
0x016e9e2497544790d71411911b187cbd26b43458,1.135560955653805e-12,471
0x016ee55de225b15958c5b2f2cdd8c554621d2639,7.285914580781876e-11,471
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,6.359141287667426e-09,471
0x016fa60107319e33386641ae9002ea59706379d5,1.4762292274967221e-12,471
0x01700929e82848e2ee72fefd6420080e1625607c,1.135560944226326e-05,471
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,0.14968907566111883,647
0x0170a247571e889d011327477b751f2e42c5baa4,5.67780472113163e-12,471
0x0170de25446302e7ff2e3093c6b77350dfd2b643,0.14915794292063123,647
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1.135560944226326e-08,471
0x017154d1f2c228765c494da30c018fa48a09e1ad,2.8327992882710705e-20,471
0x017184a0829a54746706654e86eb7a6c5cafbf90,1.4512803626751627e-07,471
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1.5833320908535225e-08,471
0x0171ed588582d1df472015623dcb426d0a1de431,0.12583260381055184,619
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,6.2455851932447925e-21,471
0x017252042524df387a7ed994d41d7bde44f4670a,2.5550121245092334e-08,471
0x0172e05392aba65366c4dbbb70d958bbf43304e4,7.23275658617264e-18,471
0x0173438096718b70015e2914e7773546851fdaff,1.4762292274968356e-12,471
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,5.355866539056333e-10,471
0x0173c24b53a892387b4a23ed706cbf9197f293fe,3.974463304792141e-11,471
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,5.67780472113163e-10,471
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,0.14918218897769778,647
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,5.910594714698027e-10,471
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,8.516707081697445e-09,471
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,5.67780472113163e-09,471
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,-0.007351784493472055,462
0x01765501cdd20d174c1a6fd195c2e986135b6975,9.368377789867189e-11,471
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,7.214786459141962e-23,471
0x0176e840a1d7df604172fce139bb0a0e99834165,2.6816445835662788e-11,471
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,9.441634969245134e-06,471
0x01771a278c3fab69735aaeb38872469489e7716d,0.14925692157812362,647
0x01772e50f13f21e6a278e692423c4d514837f9de,0.0,471
0x01776c66ab49f137fd061e18d1611a8aa769b19d,2.760730345165275e-21,471
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,6.6225743933137695e-21,471
0x0178217e241aa00787461cf044c69e8292c3863e,7.325191201610225e-18,471
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,0.0009094047065086077,472
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,0.07747708217369205,562
0x01793c678e14c7158405158cb209b83fb2c09b41,7.012958038141046e-11,471
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,5.723794939372796e-17,471
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,0.00042718152112469765,471
0x0179f665e46e456954f00d5475b306e613a9fcdb,0.00010859157690676634,471
0x017af4481e13023209f6c15f6cfdefff3c695534,1.2293620983979669e-05,471
0x017b176e25cf8685d25f085a8331fec5352a58ec,1.0385448627368221e-20,471
0x017b3763b8a034f8655d46345e3eb42555e39064,9.58747082220355e-05,471
0x017b4cca058ecf79937066adf44ddfa249a620fd,0.00019484948200841352,471
0x017b69d5d9325f15c278a658a619a49bdb4d6665,0.15033792290154754,648
0x017b93259518cc28f53284ec81f7084575ba8699,0.14946943435019697,647
0x017b9472e9dd28e7c11822603b9d2eeb41037165,5.813930089320761e-21,471
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,5.6778047211316295e-21,471
0x017c4d3aff4d726da43846579fe49c3646abd6a6,0.14917595239892026,647
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,0.06656916175559859,549
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,0.12063559366390468,613
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,1.2661504528123536e-10,471
0x017d0c0429922121cf25b4abe519d64b953b9b72,5.67780472113163e-12,471
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,6.2455851932447925e-21,471
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,0.1491859912759536,647
0x017d942c5f14069d512017568814bb4edb871729,3.5678917696949285e-11,471
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,6.2906272180975295e-21,471
0x017e019d6344b47854635ee87f728831260c87b5,2.0320644099453677e-09,471
0x017e2a9de4d669a21084a6d2014b38a5e2863643,1.2820079106430747e-06,471
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,0.14950573955015026,647
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,0.0,471
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,0.14923624090114293,647
0x017fe812df7bea272511a47955099a9e8d20282e,0.08950442867285396,576
0x017fe9a4c15da854133d4fd220948ac084f8ae14,6.813365665357957e-07,471
0x018037f8fa6a91dda30b919de140e1bab5b969a9,2.4161441728633847e-06,471
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2.0780765279341765e-10,471
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,7.1540339486258545e-09,471
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,0.13555870427837166,631
0x01816f1a627dd1231b4d47c93362aec467aba32b,2.344454703399732e-07,471
0x0181fb8d39d57383731eb0482249e780de07abde,6.699809570935324e-23,471
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,1.8339309249255168e-10,471
0x0183b5764427bc889109b2d2039690e1d90987f9,3.5997281931974538e-09,471
0x018423caf5f8ecafb391edf7c4540802981cd0fa,2.1842196075749404e-11,471
0x0184df2afb9845c27504419ac7d5efccae41b951,0.0373526184858721,515
0x0185080e4a3cc98dcd527719ca0dac91075725ae,1.0227610816979392e-08,471
0x0185326b75f0e915a7518b9f5dce248c09226935,2.6537699158044358e-11,471
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,0.0,471
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1.0420633983225073e-20,471
0x018650dae189c5083dcbec8ae1edcf8b83e08380,0.14926309130902732,647
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,0.0007495000659393664,472
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,6.301528341278943e-07,471
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,2.599123827243944e-06,471
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,5.427413532929725e-17,471
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,5.337136437863732e-10,471
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,1.873675557973438e-20,471
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,4.826134012961885e-07,471
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,5.6778047211316296e-11,471
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,-0.14999999926310933,294
0x018a26884caafb6a420d3de9541cf924178783de,3.416253682994687e-11,471
0x018a5329c9b24f31bff452166c73369354ae71a6,1.4194511802852922e-12,471
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,7.947041983282448e-09,471
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,2.0440096996073866e-10,471
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,0.08140642155084304,567
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2.7367018755854454e-10,471
0x018bf5774c55789146bac375e052f826294ecb06,0.14921292996663035,647
0x018d48fd560a59dab8b345917330a468f04cbc2b,5.677804721745857e-10,471
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,0.1491913851904387,647
0x018e2339fe910022db81f0df861ff792d406cf3d,2.2910091863139097e-05,471
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,0.005068181258056374,477
0x018fe0518c0a46855801280950fe0cc98ac96a77,5.47374441945416e-22,471
0x01905431efb225a63b873d8fa6f98b067df4a924,1.3812844091669886e-20,471
0x0191c087cbf29aa1103c1010c470743264a052b1,5.6778047211316296e-11,471
0x019218cb876c7e22a903ca74c0b62ec90344920d,0.06295208917982587,545
0x019271b315e55cd40d409ef21ede9c3b61646736,0.08742285205307006,574
0x019287e476e382e9b733e089cb205b4dd255902a,3.033872496884754e-19,471
0x019315575492be540e0d56306948b3180fe39788,5.67780472113163e-10,471
0x0193960db1204a3c0882225576c92b95af25092e,5.67780472113163e-09,471
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,0.1491678744015757,647
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,7.568987891295873e-07,471
0x0194d076503771b976a062c4cde310b13d3e9960,0.1388254280003016,634
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,0.14925547458226993,647
0x01952760a2f72cfa13b3557b6e015b40126961c0,0.14941783346214207,647
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,0.149224691044006,647
0x019565863a1d126ace10976692665a0d5e3b57da,0.0,471
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,1.0556098056547448e-07,471
0x019712e01e25a3dee2e11dc8a8de84afb0015401,1.3646383650563137e-06,471
0x0197295055068f266f8654ef428a91239839c2d5,0.1492183975639296,647
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1.135560944226326e-08,471
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,6.522224460530124e-11,471
0x01977c44632eefb5b2868e18c902584ccad574d7,4.0028523283977996e-16,471
0x0197d7fafca118bc91f6854b9a2ceea94e676585,1.243439233927827e-07,471
0x0198662302a3d7395714600e885d2ddf87c2f839,2.8161911416812885e-10,471
0x019868709db6160b2db6276bdf163ac0d3b5324a,3.56601067244232e-11,471
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1.0295512200585495e-20,471
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,6.029641246285994e-21,471
0x0199a54ad38f4d55b3819517d3fea232ae33f673,0.013308396367690684,487
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,2.9567236852085393e-05,471
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,6.262828686182869e-21,471
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,2.4584894443421813e-07,471
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,0.1054945280520041,595
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,5.734582768342946e-07,471
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,9.543100874550573e-21,471
0x019c429038894a1656ae2e9399769662bb4899d0,5.6778047211316296e-11,471
0x019c829ea5392cedae3c91027c171420798ff9cf,2.4641672489711275e-10,471
0x019d10463c5c800b84d6527e112e131109611527,0.14927622294858184,647
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,0.018723120552870703,493
0x019dd1181011ab3207b948cf9d00c0a011d33c74,7.300323478122588e-07,471
0x019e3d65ade821fded83b438cd1b8626208c48d3,7.043764846515208e-08,471
0x019ea1afabcbd84d922043c4261052a583315d2c,0.0927624907378049,580
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,-0.1310916195287034,317
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,6.040477541723434e-14,471
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,3.03755212911336e-14,471
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,8.516707081697446e-18,471
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,8.516707081697445e-09,471
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,0.14993842332738974,648
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,3.6905730687355595e-07,471
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,6.05225026468554e-21,471
0x01a15c5109cb9935d9528c9348a2996559151c26,6.077272350091567e-21,471
0x01a1c554806b5754fc768fb6037631e3842dab5d,5.67780472113163e-10,471
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,6.245585193245429e-11,471
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,0.14172492970985068,638
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,2.8389023605658154e-18,471
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,0.06711098296023324,550
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,5.524503993661076e-10,471
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,0.14988241582716771,647
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,0.14915823190829322,647
0x01a4f75344f665629c714f6623b784509159d4bc,0.1491615274150122,647
0x01a580e1370e798c48abda6b2f605035f2127d5c,0.05803298572329738,539
0x01a71e7b07cbe684439eb0570a93055af7c15b57,1.5443628841478035e-10,471
0x01a762e99a74132ff61cebd92262fc54463320e5,0.09118031892873749,578
0x01a7749f10af218e842eaa97ef66b06870f9002a,0.0,471
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,5.765685782605305e-21,471
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,0.0,471
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,5.67780472113163e-08,471
0x01a97118d81e6ccd319a27dbfad2b601774399d2,3.2931267382563456e-09,471
0x01a9766c63c57694307eb20b75796a252d549819,5.8390884420400955e-21,471
0x01aa226e0895cfc97fee2121222dd005160ea9c2,2.335347282698427e-11,471
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,0.00028336002238004695,471
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,5.872778661579732e-19,471
0x01aafa85d27eda7cc530132827ba834c269a7cbd,0.0,471
0x01ab50c379aa098a199feda4c5a51d623ffcd764,0.0,471
0x01ac60352b386d551222c877925f524d43725149,0.0,471
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,5.97316398077978e-18,471
0x01adf60f3a3455f78cd196763c1203c8fde2c039,3.610220142657321e-11,471
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,0.2468904785583675,762
0x01af4808da010aad7b2c977f51508a1402c8cbbc,0.13581384828860368,631
0x01af60b03e2b9cbf947568552462f9182b959db0,0.019497987749401403,494
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,1.703341416339489e-20,471
0x01b037084eba7e4519dbfc9ba026ae696746e033,6.373303592871734e-07,471
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,2.1555295877852064e-11,471
0x01b06d543b68067f7d78427d651b1190c10e0456,0.14918060303927327,647
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,4.870768371435646e-20,471
0x01b0ea8755979c2030d642b74c5dcbde220351df,5.7659810284508046e-21,471
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,6.2900196929923694e-21,471
0x01b19a62cba8bbc553b0137257f72371c826c403,0.1491592711703215,647
0x01b27aeaa3b67577609538155d637b08f0779069,3.961872403669841e-05,471
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,1.2491170386489585e-20,471
0x01b344118ff55134f042bb19ca4a77cd3212dc19,7.537285767302239e-23,471
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,0.14979315567068446,647
0x01b3bd82da83c842d8220c8fef9358abeffd537e,0.1491812275977926,647
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,1.3602445010235267e-05,471
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,5.6778047211316296e-11,471
0x01b45138c79d97335df9fef8c3a325eaa764d29c,6.016690173717092e-21,471
0x01b457774fee6105593031a3eb023a873c450c4a,5.67780472113163e-09,471
0x01b572c14af90297b04955659cf86aec87dad0b2,0.14916443265142748,647
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,8.130616360660532e-07,471
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,0.062483750004055844,545
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,0.0,471
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,6.297116948893784e-21,471
0x01b7b1df70e1b455e1086aef7488f1131183107b,2.8425086693346842e-18,471
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,5.677804721131631e-07,471
0x01b84c86f45b3961296286d8ef8ec49709606b36,5.808246606794909e-21,471
0x01b8674543a3480a6a4c44014d226b27db2d65db,8.39459416190431e-11,471
0x01b8884b83882069d08c86b053bb1027d04dce96,0.1491913851904387,647
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,0.1491584733411483,647
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,2.4937950965796163e-08,471
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,0.07861940305070998,564
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,0.29935324537685787,823
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,5.677804721142985e-10,471
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,0.00010515294343535779,471
0x01bb8b57808786461b7db3dd5975280f189307a3,5.6778047211316296e-11,471
0x01bbec9408cf03e8188f44f12636b63e8faba019,7.582521858523455e-08,471
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,0.00010563371260634914,471
