wallet,num_transactions,total_deposit,total_borrow,total_repay,total_redeem,num_liquidations,repay_ratio,borrow_deposit_ratio,liquidation_rate
0x03413203ef38895fb2661a62046949893ae9fd6b,20,2.483321192545157e+19,18000000000.0,18005916392.0,2.484365715936001e+19,0,1.0003286884444444,7.248357584204317e-10,0.0
0x0341ab2d783648be716fa78a48eedf13f151335e,26,3.5827000000036556e+20,349000000.0,250207916.0,2.0005524050374844e+16,0,0.7169281260744985,9.741256594178801e-13,0.0
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,2,1.491630617999097e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,12,7.916894131933699e+20,3.893329887168737e+20,0.0,0.0,0,0.0,0.49177490847888755,0.0
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1,1107811.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,6,0.0,0.0,0.0,5.000000003764448e+19,0,0.0,0.0,0.0
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1,1088599.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03471b120914390f8a4fc104e601c32d89989399,1,98329302592742.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03478c0564936f7a51138d28d1cdce99855c2b7f,5,2.0525719108954117e+18,3500000000.0,0.0,0.0,2,0.0,1.7051777730277738e-09,2.0
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,4,1.0225e+20,35000000.0,35000000.0,1.0225e+20,0,1.0,3.4229828850855747e-13,0.0
0x03485453f0b0511dd6bd4173ad05093b1e0313de,30,1.4574007827633e+22,3.9779886476471383e+21,293685736.0,0.0,2,7.382769585672558e-14,0.27295090648330006,0.16666666666666666
0x0348f1e1789f813762881fe3933635bc79c1c373,4,0.0,0.0,0.0,1.4213471373896134e+23,0,0.0,0.0,0.0
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,44,5.309090745090729e+21,8.485279949003362e+20,1386000.0,3.5950219404196236e+21,0,1.6334169388987484e-15,0.159825483428582,0.0
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,1,8349202675276018.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034a4081df0c5a039d05113a7d0b334083a7b084,16,5.9471889818642985e+22,1.2676100972492695e+22,7001675046.0,7.240916678366364e+20,0,5.523524198169237e-13,0.2131444117741664,0.0
0x034aef79606d0888348cdc0d6c30cb2f989f106a,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034aff341d97429136304f3021e8f27975de3da0,53,1.2310281562723887e+22,1.695262637074464e+22,1.356290882294206e+22,4.0402974033243334e+20,1,0.8000476460890886,1.3771111801437583,0.045454545454545456
0x034b054426cd05f70ea0d98d35083ac73322b939,17,1.348796520616125e+21,2025287526.0,1016301791.0,1.0000000010940531e+18,0,0.5018061771245018,1.5015515647051467e-12,0.0
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,156,8.403798877013575e+22,4.0601400000090347e+23,1.6003233257334065e+23,7.3317648418281926e+22,0,0.3941547152881047,4.831315050999733,0.0
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,1,1093019.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034b5cff596058dc37d983a8491278148ce13d88,2,9716000000.0,0.0,0.0,9716000106.0,0,0.0,0.0,0.0
0x034b63d519579980d9b527c9908f90495c858d7d,2,3.4300000023801165e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,1,1.0702022525722058e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034c69160676cd0f0ee35719a93343ea066e31a4,24,8.236531985168025e+19,78262588806.0,78604219637.0,8.236651016892288e+19,0,1.0043651869457941,9.501886102904928e-10,0.0
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,2,3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,1,1053782.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x034f4243c5e44976913d3e607089d75bc976dde2,2,2e+18,0.0,8.6e+17,0.0,0,0.0,0.0,0.0
0x034f5434e14148a554c38f72118239d3b4078888,21,4.0300000000019903e+20,2.1005000000005e+19,2.050501122830854e+19,4.0076954210010294e+20,0,0.9761966783291435,0.052121588089316696,0.0
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,2,1008884.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035032655b5b3784d359b56eb82c803bd971c582,11,7.306986204161785e+21,0.0,0.0,2035777888.0,0,0.0,0.0,0.0
0x0350520a1e54dd49848db2ee24540713f2620c55,4,1.8618e+22,6.852e+21,6.852e+21,1.8617999e+22,0,1.0,0.368030937802127,0.0
0x03507501959de1df612099f3916f28d5b07bca4a,2,2040901.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,15,6.887129018142225e+22,0.0,0.0,2.76107333278941e+22,0,0.0,0.0,0.0
0x035110da0507fd99916c25eecfd1f1946a99741d,1,0.0,0.0,0.0,49139582.0,0,0.0,0.0,0.0
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,2,3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,255,4.457532554329791e+21,1.4666026401877611e+20,1.3703298332990627e+17,3.1914876333520496e+21,1,0.0009343565842235405,0.032901669753666464,0.022222222222222223
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,82,2.950342200686113e+24,3.0523446593900906e+23,3.048102178554023e+23,4.900000027908134e+19,0,0.9986100911563129,0.10345730941584527,0.0
0x0351c94cae69947448969ca8b6fef20dfe14203b,49,1.471980727124631e+22,9.653400000016603e+22,9.660894208081546e+22,1.472091732186505e+22,0,1.0007763283470001,6.558102169498896,0.0
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,1,1e+19,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,4,5.44e+20,2.6251591884293993e+20,0.0,0.0,0,0.0,0.48256602728481607,0.0
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2,2437659.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,17,5.222744402101699e+20,150000000.0,150032641.0,4.755239453724571e+20,0,1.0002176066666666,2.8720532434947053e-13,0.0
0x035556926c0c52223142c174871df815ba6d770e,1,0.0,0.0,0.0,1077427637.0,0,0.0,0.0,0.0
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,1,1.9e+19,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,1,0.0,0.0,0.0,2002572928.0,0,0.0,0.0,0.0
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,2,2.2e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,159,4.6944434348535296e+21,1.3074281062476774e+21,1.308685792626873e+21,4.368724086932912e+21,0,1.0009619545221535,0.2785054553093087,0.0
0x0356ece0b66df94ba8448075d0aa26453dd406cc,48,8.633580509047613e+20,4.321589051139524e+20,3.003353722422004e+20,2.5695000013610048e+17,0,0.6949651359446302,0.5005558292542345,0.0
0x0356f20234bc49395be12b077d81d8565a1c1527,2,9448000000.0,0.0,0.0,9448000516.0,0,0.0,0.0,0.0
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,5,233314052.0,0.0,0.0,253306729.0,0,0.0,0.0,0.0
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,4,4179153726575108.0,6e+17,0.0,0.0,0,0.0,143.56973666333897,0.0
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,3,2.400011222313124e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0357c980e66e6ef343a35715138b7670b0ae74c5,55,2.3303657872025353e+21,83612633431.0,58289032575.0,3.3794396391920263e+19,0,0.6971318828643532,3.587961765065731e-11,0.0
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,13,2.0000000013913702e+20,0.0,0.0,5.003650771623639e+22,0,0.0,0.0,0.0
0x0357ee511a77d1981d2d79e076f9608be771c85b,77,7.374550416975743e+22,86021665527.0,86112551138.0,95369309140.0,0,1.001056543260854,1.1664665730535061e-12,0.0
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,9,1.7152082031956886e+20,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,12,5.9000000000000066e+20,310068912.0,310216824.0,694356.0,0,1.0004770294417649,5.255405288135587e-13,0.0
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,1,11340.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035a38a537384f981b611cc598f9f36cdc3542dc,3,2.1e+17,100000000.0,100015912.0,0.0,0,1.00015912,4.761904761904762e-10,0.0
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,5,5.000000000012069e+19,0.0,0.0,120712081.0,0,0.0,0.0,0.0
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,4,4.80000018692649e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,5,399779683.0,6.5e+19,6.5e+19,199889848.0,0,1.0,162589553106.42938,0.0
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,15,1.500000000150162e+20,5.993500000005999e+21,6.041022142824378e+21,15085326248.0,0,1.0079289468287864,39.956666662706674,0.0
0x035b32173c6beca69608dc1b5740bfec727c5d82,57,7.030768301772517e+23,5.236e+23,5.2539170749664056e+23,8.890706717276418e+23,0,1.0034219012540881,0.7447265754270355,0.0
0x035bc96201666333294c5a04395bb3618a2b6a11,63,1.925305538403317e+21,1.2618277093376962e+21,1.2531185345882248e+21,1.0935703693185539e+21,0,0.9930979683795004,0.6553908894814419,0.0
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,137,8.248944249591102e+22,6.03570000001296e+22,2.9956900581455467e+22,5.476500747059399e+22,0,0.4963285216526856,0.731693634650537,0.0
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1,1.3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,8,3.4000000000004e+20,85000000.0,85048758.0,40010863.0,0,1.0005736235294118,2.499999999999706e-13,0.0
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1,1108122.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035e72ef297547349d8ce3573ebb8e10dc639816,46,4.841147355077999e+22,3.62500000000144e+22,3.633851268647704e+22,4.845930527840538e+22,0,1.0024417292817271,0.748789436495687,0.0
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,1,9195400.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,5,0.0,0.0,0.0,1.6486951302182564e+21,0,0.0,0.0,0.0
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,10,2.9351792285901233e+20,4e+20,2.0052617648844846e+20,2.5679742782299508e+20,1,0.5013154412211211,1.3627787908274855,1.0
0x035f54740a2b26337ef50b85786c2e246dbbaba4,1,5e+19,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,1,1.0023954130072197e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,27,5.798991913297164e+20,1.2e+22,6.004395538424817e+21,1.0586381691112663e+22,1,0.5003662948687347,20.693251826207664,0.5
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,9,1.625260359439518e+18,2.3451861959597262e+21,0.0,0.0,0,0.0,1442.9603123824909,0.0
0x03607361b844e659f4e8846af200074e219513e2,24,5.655197140921795e+20,6.081546636798821e+19,221436674.0,0.0,0,3.6411243261723785e-12,0.10753907397483814,0.0
0x0360b9acda197703cb3040715c75659c38f13cf7,3,1.709e+21,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1,2e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036161ee78969e00d3ea480f2139357fd77247ac,52,3.577493616187185e+21,1.636373626346695e+22,1.6365547071194612e+22,1.6387555633658675e+22,0,1.000110659796669,4.574078396513553,0.0
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,1,4791.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03630da783ae465b0afb812f7bc6374d677b0829,24,1.5390360965144912e+17,503447000.0,506203249.0,2000000.0,0,1.0054747550387628,3.2711838347402898e-09,0.0
0x036328c52eccfc46d348e2a27da72ae48e00852d,1,3658391027709786.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036345b8465096ac474b07e08b6117d8134ef847,1,3.293265713270862e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0363839d89014a84d63a029b6c5d540344453b64,2,2.15e+16,5000000000000000.0,0.0,0.0,0,0.0,0.23255813953488372,0.0
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,4,2.5000000001e+18,0.0,0.0,101500912.0,0,0.0,0.0,0.0
0x0365ad837b20583a235b652cfce03987561c9948,53,1.2676890730213212e+21,5.610181534669394e+20,74774020.0,1.1693396868061779e+20,0,1.332827102615431e-13,0.4425518570810491,0.0
0x036631a163767ec4b518ba3c234185811f7d9827,1,0.0,0.0,0.0,1996933296.0,0,0.0,0.0,0.0
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,26,5.2746770586188684e+20,1005147733.0,405875777.0,1249748126.0,0,0.4037971371517783,1.9056099962699704e-12,0.0
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,1,0.0,0.0,0.0,1007416447.0,0,0.0,0.0,0.0
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,2,9890000000.0,0.0,0.0,9890000108.0,0,0.0,0.0,0.0
0x036808e8efef543ac49c40a2b6d98f8f36798a91,144,8.79313358912644e+22,1.9623319590000004e+24,1.1510625884042259e+21,8.395039233048158e+22,0,0.0005865789338674403,22.31663989987157,0.0
0x0368ca98437266a286e33042e6990dcde1450db3,1,9.4e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03692b33a187d69661b0f5b1cd0244702c340fe5,1,6030160717290795.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036955e921822b666da7fb487370f7cbb115906e,1,1.043e+21,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2,2200000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036962a84f8e3423918082c672d9ab18752c30c2,1,1.082e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,25,4.7923437059350574e+20,255000000.0,41000000.0,3.9605044905656584e+16,0,0.1607843137254902,5.320987300727124e-13,0.0
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,120,8.666240566105978e+20,3699000000.0,1684455844.0,5.6018000000071624e+20,0,0.45538141227358747,4.268286775314017e-12,0.0
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,1,10000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036ac8829034821015a1181efb8f8e4357af3df6,3,1.4145e+16,1000.0,0.0,0.0,0,0.0,7.069635913750442e-14,0.0
0x036baa2d91ee84b680177acbc391d554170f1ab6,1,1018374.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,1,6377610003342600.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1,1380213.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1,1108384.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,4,0.0,0.0,0.0,4.632864526978026e+17,0,0.0,0.0,0.0
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,4,4.83e+21,3.5e+17,3.5e+17,4.83e+21,0,1.0,7.246376811594203e-05,0.0
0x036dbbd11bf2958377e459cb75fec9bb9944785a,47,1.1977809375117013e+21,5.000000000038e+19,380424318.0,6.7272260996405895e+19,0,7.608486359942175e-12,0.041743860195547274,0.0
0x036dce7f98c0a17da43db21d522969ea009fd301,3,1.8300000097e+18,0.0,0.0,9700000106.0,0,0.0,0.0,0.0
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,12,3.0214021903435825e+21,0.0,0.0,3.1725781303352345e+21,0,0.0,0.0,0.0
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1,1269901.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,4,1.0000000013935548e+19,0.0,0.0,1.9984673289672013e+21,0,0.0,0.0,0.0
0x036fcf32222c17667b562b427acb2bcd737a0db9,4,5.4e+21,700000000.0,700000000.0,5.4e+21,0,1.0,1.2962962962962963e-13,0.0
0x037036f81ead07dc3f749e53c24d65d90247eb1d,1,1.6e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,1,10000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03709bd13f446ef4408347011cf3c0b457d848fa,1,1084640.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0371229099726879e47c045aca027e0a27d3c5d1,7,8.099998999999999e+21,2000000000.0,500000000.0,0.0,0,0.25,2.469136107300754e-13,0.0
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,2,2.67e+16,5000000000000000.0,0.0,0.0,0,0.0,0.18726591760299627,0.0
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,1,6340447178269381.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03725920246c11418ebdd11ffbb1661467616f81,1,4.985236292350076e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03725af1b7357c622c2a91a28df41d8217941180,2,5e+16,1e+16,0.0,0.0,0,0.0,0.2,0.0
0x03733ca219c6418adba6f120daca918eb3f67738,49,3.834608300939317e+22,9.148300946266781e+21,5.0079965897995245e+17,0.0,0,5.47423682191301e-05,0.23857197993406087,0.0
0x037343879ca2c1d0078038549ee042046f32243f,21,5.687596293519306e+22,1.4555056256681574e+22,7742323839.0,0.0,2,5.319336251583257e-13,0.255908744319041,0.2857142857142857
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,37,7.30230149269045e+21,14153022649.0,2430329263.0,2930702207.0,0,0.17171803672424124,1.938159176687935e-12,0.0
0x03750b3599a04179ea939217a8fc0be522bbe0d8,1,0.0,0.0,0.0,505794253.0,0,0.0,0.0,0.0
0x037582877a10e01ed2d34b2587b385b0bb44d675,1,1195312.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,3,6459713901.0,0.0,0.0,6483681313.0,0,0.0,0.0,0.0
0x0375dafe356324fa45e5993855508b6204279d9e,1,3308.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03761263846e6a598e667e6a573ed86fabff8953,4,4.999e+21,1.12e+18,1.12e+18,4.999e+21,0,1.0,0.00022404480896179234,0.0
0x03781270005438697bdd9296f9d96a209f8af93b,1,1775623.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037949068f0cff6d57d7253398e60577ccd86dd3,11,8.220000000010001e+20,3.003619148076e+20,3.005872999842374e+20,6.037403287262104e+20,0,1.0007503786782748,0.3654037893032051,0.0
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,9,3.064397440548604e+21,1500000000.0,1501320351.0,3.709036176199596e+21,0,1.000880234,4.894926422244572e-13,0.0
0x0379eec40a19d1a6c23bf323128bea4188985014,1,95084.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037a0f059374030dca53c918177a9d4f11c75347,1,1.26e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037a28da412268621439c31fd0d54dbb511d47b4,4,4.1e+21,6.3e+20,6.3e+20,4.1e+21,0,1.0,0.15365853658536585,0.0
0x037a3079e857e383454fefbea892fde12a2e83fd,14,2.1448520035540533e+21,0.0,0.0,1.1527773808053487e+18,0,0.0,0.0,0.0
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,12,2.799076291626617e+21,4253810000.0,4255785953.0,2.800823825502207e+21,0,1.0004645136947818,1.5197192061985561e-12,0.0
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1,6376226463922160.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,4,48316110773.0,0.0,0.0,48325875311.0,0,0.0,0.0,0.0
0x037b392129f7ad2fac6787fefb35779df131856b,2,2e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1,1019207.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037bc5471ff04bff3170a1364d2201259c02b127,36,1.1038758139137687e+22,0.0,0.0,17230674592.0,0,0.0,0.0,0.0
0x037bef2da33513cfb998e36894d073773d3285f8,92,4.468273309972723e+21,1.5687301474545786e+21,9.741378298302333e+20,5.094408120485647e+23,0,0.6209722120855963,0.3510819590989064,0.0
0x037bf6a1e7b137f824f46313317e033ffeceb613,172,1.0523493155485743e+23,3.808064650467401e+21,3.80884830849218e+21,3.737490972337783e+19,0,1.0002057890547322,0.03618631754877241,0.0
0x037ca92482ddaae946133ea49e3578ac75bcbef1,4,3.8099e+20,0.0,0.0,3.809900789127296e+20,0,0.0,0.0,0.0
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2,50000.0,7.594918465054589e+18,0.0,0.0,0,0.0,151898369301091.78,0.0
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,9,6.278594905884102e+20,128500000.0,0.0,0.0,0,0.0,2.046636260599865e-13,0.0
0x037dfd569defbc08ae28001159b4c49f6d006cff,2,2.3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037e2847c769d20564502183f524f88baa06b389,2,2.09875359e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,38,7.384903461799956e+20,3.522614767378548e+20,2.1770877710558754e+20,2.1754702561935334e+20,0,0.6180317505101518,0.47700214167998956,0.0
0x037e908997841df68afb48eb1c9a6e441310abf5,9,5.365731778951737e+18,241766287.0,483620336.0,1.0929381578247737e+20,0,2.0003630034654085,4.505746782729271e-11,0.0
0x037ef353b228e621872f569be0b0f876e6b78dd6,1,3800095746010965.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,2,0.0,0.0,0.0,2162176643748.0,0,0.0,0.0,0.0
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2,951455350692180.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,32,1.6000516782166966e+21,4.726996152796473e+20,255386305.0,255417530.0,0,5.402718697981474e-13,0.2954277175637755,0.0
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,2,5001929133364515.0,0.0,0.0,5001929232481125.0,0,0.0,0.0,0.0
0x0381d12b94af184aedfc27d326624b70c65fc7b4,1,1.047e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03827daa642b7e409e4d08fb34836c22d0a3556b,218,1.5299285641738526e+21,5.440008000001861e+20,2.3684436283015653e+20,4.902663371322014e+20,3,0.43537502670965833,0.3555726801492471,0.08823529411764706
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,28,2.6525000000000482e+20,1.1150000000415e+20,1.501954258460068e+18,1.6925378009629443e+18,0,0.013470441779409557,0.4203581527017831,0.0
0x03845ccfb1173f4810dab66664ce61564fd91ad1,1,1108350.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,9,2.6156396837105654e+18,1.2807230956963584e+18,2.807230956963583e+17,0.0,0,0.21919109340627824,0.48964048973271246,0.0
0x0384f296396564cdd310bb398e1dc8a98fb3b137,6,1.2121463820460155e+22,9.637e+21,9.645877902846804e+21,1.2129426913999907e+22,0,1.0009212309688496,0.7950359909282112,0.0
0x03851f30cc29d86ee87a492f037b16642838a357,98,1.522156242514639e+20,1.0143501723419066e+20,3.0023859763194438e+19,3.75640727427855e+19,0,0.2959910746983568,0.6663903113297854,0.0
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,1,1108530.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,1,0.0,0.0,0.0,7623588524169439.0,0,0.0,0.0,0.0
0x03867a6c590972095f2c82dedede42a62f46952a,75,7.520015261654339e+22,4.035355290461702e+21,10013244998.0,152684032289.0,0,2.4813787825989276e-12,0.053661530596069006,0.0
0x03873505d18421366d0fa6f27f49694d80dc1fbd,1,1504262.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0387de98476d2ca45d092ee0cf7af798be4660a1,3,8e+18,0.0,0.0,8.000079307976347e+18,0,0.0,0.0,0.0
0x03886228bb749eeba43426d2d6b70eba472f4876,33,1.740980257175584e+21,3.8749975389084e+20,0.0,1.7061738305028055e+18,0,0.0,0.2225756164056025,0.0
0x0388efdfbd5f519f6c63319b5710d5231dd64868,10,8.090025798822738e+21,3200000000.0,1200000000.0,0.0,0,0.375,3.955488004087286e-13,0.0
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,5,1.1000000000015988e+18,1e+17,0.0,0.0,0,0.0,0.09090909090895877,0.0
0x038a122489ebd2bf9968e02d1203258b49e4832e,6,4.51e+19,1.6e+20,0.0,0.0,2,0.0,3.5476718403547673,1.0
0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,3,0.0,0.0,0.0,2.9747163206354553e+21,0,0.0,0.0,0.0
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,51,1.403933374953317e+22,7.04950000001315e+22,7.048834702943694e+22,1.5051685502621049e+22,0,0.9999056249280865,5.021249673081927,0.0
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,1,1624526.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x038c266d54f2a143b8604343bcaf28caba4e8939,29,1.0902013234170437e+21,4.900000000003e+20,4.505570306884624e+20,1.3462145749974555e+21,0,0.9195041442616052,0.44945826928964044,0.0
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,47,3.5554873031386884e+21,1.1000000000072999e+21,1.1037589010848684e+21,1.6894561382842243e+20,0,1.003417182797767,0.3093809388761562,0.0
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,24,1.7470820288079093e+21,1.000851147176e+19,1.0010455305181383e+19,2.7116886867960082e+19,0,1.000194218034007,0.0057287015187198346,0.0
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,18,2.3309744233454717e+21,963758569.0,963981698.0,1.5560088534749737e+18,0,1.0002315196016691,4.134573761718029e-13,0.0
